-0.00011404,0.003942831,-0.036995148,1.02587248,0.089191592,0.035427931
-0.000183739,0.00704473,-0.081572543,1.088163406,0.192188034,0.287212639
-0.000151329,0.005764887,-0.065240189,1.048757965,0.093420633,0.15949383
-8.27e-05,0.003491648,-0.047632716,1.039840442,0.106755697,0.148176008
-9.14e-05,0.003490382,-0.036927338,1.039069612,0.066993716,0.099123612
-0.00011404,0.003942831,-0.036995148,1.025872489,0.089191602,0.028448174
-7.73e-05,0.002540415,-0.032412761,1.021519095,0.125465404,0.143224278
-0.00011404,0.003942831,-0.036995128,1.025872441,0.089191719,0.039927722
-6.54e-05,0.002866544,-0.038934754,1.041780797,0.098525389,0.153433958
-0.000142261,0.005181406,-0.053914632,1.037262915,0.123523454,0.08568346
-0.00011404,0.003942836,-0.03699529,1.02587232,0.089191922,0.030220157
-0.000123139,0.003799141,-0.028042474,1.016694489,0.02199156,0.09205527
-0.000223412,0.008403515,-0.087141728,1.078563723,-0.071475355,0.165676187
-0.000137061,0.00516727,-0.058636049,1.038788793,0.215548889,0.121989259
-0.000132812,0.005023349,-0.05370408,1.02928466,0.116252146,0.215472956
-6.44e-05,0.002770406,-0.03760793,1.041338816,0.067232517,0.069350475
-0.000223332,0.008583176,-0.087370431,1.08347437,-0.050690162,0.347908093
-0.000134053,0.005832656,-0.062115794,1.054621182,0.14378327,0.268414646
-7.35e-05,0.002858395,-0.029987621,1.018245279,-0.045011286,0.07456232
-0.000194595,0.006968099,-0.070976388,1.07999211,-0.052690183,0.168979713
-0.00011404,0.003942835,-0.036995155,1.025872284,0.089191882,0.044772243
-9.15e-05,0.003491207,-0.036908142,1.039206756,0.067002325,0.108518197
-0.000132811,0.005023346,-0.053704084,1.029283504,0.1162442,0.1303073
-0.000225895,0.006092378,-0.050664364,1.050718501,0.053260777,0.113960537
-4.58e-05,0.002139913,-0.030026748,1.034850631,0.040276824,0.075285805
-9.9e-05,0.003820911,-0.045397641,1.042870264,0.062216077,0.193281414
-0.000248318,0.008504408,-0.082263876,1.072840299,-0.02848887,0.21181726
-0.00011404,0.00394283,-0.036995288,1.025872254,0.089190003,0.045316465
-4.6e-05,0.002122967,-0.030016015,1.034496649,0.044048949,0.124092113
-0.000257428,0.008565339,-0.081833994,1.065993448,0.008192363,0.114198767
-0.000194595,0.006968084,-0.07097639,1.079992254,-0.052686116,0.174164828
-8.03e-05,0.003497437,-0.048750797,1.035256553,0.10928342,0.088865215
-0.000114056,0.003943151,-0.036995392,1.025898189,0.089040256,0.008482176
-7.46e-05,0.002631047,-0.025665176,1.012942581,0.05048841,0.084854793
-0.000292294,0.00992884,-0.092737279,1.050179963,0.099149897,0.053717442
-0.000213493,0.007447987,-0.069692598,1.05663196,0.100826159,0.092704151
-8.2e-05,0.003134686,-0.041056805,1.028649511,-0.039782352,0.123230226
-8.87e-05,0.004357181,-0.065328485,1.084290961,0.084053628,0.270585312
-0.000134449,0.005765373,-0.061622187,1.048136243,0.100812597,0.226387503
-9.4e-05,0.003560517,-0.036773705,1.040867908,0.079110336,0.091187264
-0.000227775,0.008996736,-0.107492497,1.158161362,0.092759013,0.423397483
-6.68e-05,0.002651028,-0.029742332,1.020045269,-0.034155105,0.063051739
-8.89e-05,0.003151707,-0.029744569,1.023623188,0.040222511,0.069091731
-0.000111914,0.003819839,-0.036543126,1.023282438,0.064252296,0.075042016
-0.000132811,0.005023345,-0.053704034,1.02928347,0.116242974,0.114002375
-9.14e-05,0.003490263,-0.036927718,1.039080201,0.066957166,0.085723045
-0.000214404,0.007454812,-0.06951517,1.057380129,0.094517434,0.026207135
-7.11e-05,0.002509459,-0.024249408,1.019339211,0.025266168,0.045151106
-0.000226175,0.008716213,-0.090044145,1.089677828,-0.075878652,0.241953965
-8.93e-05,0.003319213,-0.032298041,1.025799991,0.081439979,0.072999892
-0.000119696,0.004443569,-0.049114842,1.040247063,0.093548104,0.104116203
-6.87e-05,0.002432065,-0.022062069,1.027198597,0.051863868,0.018392921
-0.000119695,0.004443382,-0.049108897,1.040280606,0.093242453,0.041355323
-0.000157386,0.006030005,-0.058884608,1.054751855,0.112092854,0.136770283
-0.000270902,0.010439564,-0.107471405,1.06740992,0.150032245,0.127612487
-0.000166996,0.005715764,-0.049383972,1.016951929,0.096483112,0.013068475
-8.44e-05,0.003219929,-0.040535556,1.035058622,-0.077448245,0.039102841
-0.000258826,0.008488451,-0.079477862,1.069724222,0.0085654,0.079733638
-8.86e-05,0.003150651,-0.029719377,1.023587824,0.038728724,0.01025311
-0.000103588,0.003875964,-0.050447944,1.049940855,-0.1003843,0.213292242
-0.000110955,0.003812394,-0.036419416,1.021005661,0.078958966,0.107210136
-0.000134519,0.005076032,-0.053898832,1.033873558,0.114115042,0.116911657
-0.000137604,0.004669388,-0.04191849,1.020960852,-0.01462364,0.087051498
-0.000110973,0.003812772,-0.036398903,1.021047675,0.079358998,0.089931564
-9.61e-05,0.003895666,-0.045938221,1.044492658,0.098270219,0.060066228
-0.000194585,0.006967087,-0.070937112,1.079891503,-0.052971309,0.100746615
-4.64e-05,0.002119088,-0.029929619,1.034003436,0.048626115,0.12553054
-0.000132016,0.005018394,-0.054114867,1.031338921,0.099468211,0.104133665
-8.89e-05,0.003122903,-0.030034894,1.021425794,0.02264867,0.088617328
-0.000168626,0.005829099,-0.055615187,1.052006699,0.056661638,0.088145128
